datetime,production_nuclear,production_thermal,production_renewable,production_heat_power,production_hydro,production_pumped_hydro,consumption_total
23.08.2018 09:00:00,10389,482,336,4068,899,0,15726
23.08.2018 08:00:00,10394,479,227,3766,543,0,14870
23.08.2018 07:00:00,10387,479,265,3395,299,0,14336
23.08.2018 06:00:00,10361,481,257,3241,83,0,13450
23.08.2018 05:00:00,10377,487,227,3193,434,0,13169
23.08.2018 04:00:00,10336,481,250,3304,202,0,12916
23.08.2018 03:00:00,10351,482,259,3463,247,0,13098
23.08.2018 02:00:00,10345,482,242,3386,475,0,13217
23.08.2018 01:00:00,10351,483,253,3251,356,0,13728
23.08.2018 00:00:00,10340,487,245,4159,351,0,14360
22.08.2018 23:00:00,10329,489,252,4475,138,0,15172
22.08.2018 22:00:00,10319,484,270,4600,676,489,16468
22.08.2018 21:00:00,10300,478,268,4478,1067,1138,17309
22.08.2018 20:00:00,10289,485,205,4021,1180,518,16207
22.08.2018 19:00:00,10296,497,245,3974,1509,323,16471
22.08.2018 18:00:00,10301,499,357,4081,1466,324,16678
22.08.2018 17:00:00,10265,503,363,4304,1312,323,16658
22.08.2018 16:00:00,10281,503,371,4616,1069,322,16677
22.08.2018 15:00:00,10301,490,410,4625,1036,324,16706
22.08.2018 14:00:00,10292,487,399,4620,1124,322,16771
22.08.2018 13:00:00,10318,487,383,4608,812,322,16559
22.08.2018 12:00:00,10328,487,377,4631,763,322,16475
22.08.2018 11:00:00,10336,494,358,4766,847,0,16329
22.08.2018 10:00:00,10347,493,313,4443,1172,0,16317
22.08.2018 09:00:00,10359,491,235,4354,1017,0,16023
22.08.2018 08:00:00,10334,487,168,4106,483,0,15268
22.08.2018 07:00:00,10337,486,137,3481,798,0,14488
22.08.2018 06:00:00,10320,489,134,3171,289,0,13525
22.08.2018 05:00:00,10327,489,139,3404,427,0,13041
22.08.2018 04:00:00,10315,487,86,3680,202,0,13037
22.08.2018 03:00:00,10312,486,68,3587,290,0,13033
22.08.2018 02:00:00,10319,486,72,3382,478,0,13211
22.08.2018 01:00:00,10295,475,61,3463,574,0,13866
22.08.2018 00:00:00,10288,485,59,4527,291,0,14522
21.08.2018 23:00:00,10265,503,45,4379,656,0,15119
21.08.2018 22:00:00,10284,500,49,4381,1400,622,16593
21.08.2018 21:00:00,10272,494,47,4646,1279,1132,17461
21.08.2018 20:00:00,10275,466,30,4634,1039,502,16433
21.08.2018 19:00:00,10255,476,89,4627,1189,516,16610
21.08.2018 18:00:00,10266,476,186,4627,1496,324,16929
21.08.2018 17:00:00,10246,475,307,4644,1492,325,16970
21.08.2018 16:00:00,10242,470,393,4681,1379,325,17032
21.08.2018 15:00:00,10263,469,450,4900,1084,325,17005
21.08.2018 14:00:00,10265,470,477,4891,1317,324,17162
21.08.2018 13:00:00,10255,468,494,4891,945,324,16870
21.08.2018 12:00:00,10285,466,483,4828,979,323,16769
21.08.2018 11:00:00,10288,467,444,5116,388,324,16651
21.08.2018 10:00:00,10300,473,370,4556,1404,0,16549
21.08.2018 09:00:00,10297,471,270,4270,1064,0,16056
21.08.2018 08:00:00,10308,472,197,3980,547,0,15054
21.08.2018 07:00:00,10294,472,170,3553,373,0,14317
21.08.2018 06:00:00,10300,464,118,3358,205,0,13580
21.08.2018 05:00:00,10294,449,99,3800,213,0,13224
21.08.2018 04:00:00,10280,450,116,3806,169,0,13065
21.08.2018 03:00:00,10268,451,133,3732,273,0,13145
21.08.2018 02:00:00,10254,444,162,3711,593,0,13337
21.08.2018 01:00:00,10254,442,169,3516,396,0,13757
21.08.2018 00:00:00,10243,443,179,4511,228,0,14439
20.08.2018 23:00:00,10263,439,92,4597,249,0,15189
20.08.2018 22:00:00,10272,437,47,4548,1121,811,16593
20.08.2018 21:00:00,10239,440,47,4332,1742,1020,17411
20.08.2018 20:00:00,10224,444,51,4331,1463,324,16428
20.08.2018 19:00:00,10222,444,169,4785,1035,326,16538
20.08.2018 18:00:00,10234,445,253,4853,1191,326,16845
20.08.2018 17:00:00,10228,448,402,4837,1178,325,16968
20.08.2018 16:00:00,10222,446,494,4787,1292,325,17065
20.08.2018 15:00:00,10253,444,561,4848,1295,326,17100
20.08.2018 14:00:00,10231,443,605,4788,1363,325,17147
20.08.2018 13:00:00,10259,444,664,4409,1374,324,17142
20.08.2018 12:00:00,10279,445,673,4385,1678,0,16925
20.08.2018 11:00:00,10287,442,608,4414,1203,0,16583
20.08.2018 10:00:00,10292,446,502,4318,1254,0,16342
20.08.2018 09:00:00,10290,445,378,4029,1447,0,16038
20.08.2018 08:00:00,10296,454,241,3730,723,0,14882
20.08.2018 07:00:00,10305,449,222,3578,218,0,14226
20.08.2018 06:00:00,10161,446,197,3491,158,0,13246
20.08.2018 05:00:00,10064,452,191,3499,318,0,12812
20.08.2018 04:00:00,10090,443,176,3517,268,0,12749
20.08.2018 03:00:00,10069,443,156,3807,168,0,12653
20.08.2018 02:00:00,10038,447,159,3732,212,0,12941
20.08.2018 01:00:00,9984,448,158,4066,250,0,13472
20.08.2018 00:00:00,9921,444,141,4035,293,0,13855
19.08.2018 23:00:00,9906,443,95,4068,653,321,14630
19.08.2018 22:00:00,9891,446,86,4088,1419,810,15802
19.08.2018 21:00:00,9779,443,125,4057,1793,814,16233
19.08.2018 20:00:00,9783,448,156,4071,1434,320,15263
19.08.2018 19:00:00,9838,449,255,4022,1630,0,15339
19.08.2018 18:00:00,9892,445,329,4063,1507,0,15436
19.08.2018 17:00:00,9865,449,460,4070,1182,0,15392
19.08.2018 16:00:00,9869,449,556,4086,1202,0,15236
19.08.2018 15:00:00,9878,449,575,4088,1068,0,15172
19.08.2018 14:00:00,9883,449,652,3926,1079,0,15225
19.08.2018 13:00:00,9874,450,684,3599,1301,0,15153
19.08.2018 12:00:00,9948,451,668,3571,1240,0,15023
19.08.2018 11:00:00,10114,444,614,3613,857,0,14666
19.08.2018 10:00:00,10107,446,432,3598,722,0,14355
19.08.2018 09:00:00,10130,441,348,3592,351,0,14107
19.08.2018 08:00:00,10130,447,235,3583,162,0,13457
19.08.2018 07:00:00,10124,446,259,3582,210,0,13286
19.08.2018 06:00:00,10129,442,242,3571,209,0,12878
19.08.2018 05:00:00,10087,442,214,3561,214,0,12937
19.08.2018 04:00:00,10115,442,196,3575,210,0,12718
19.08.2018 03:00:00,10100,443,190,3582,198,0,12965
19.08.2018 02:00:00,10059,469,212,3734,201,0,13302
19.08.2018 01:00:00,10059,468,156,3677,259,0,13625
19.08.2018 00:00:00,10054,468,133,3936,541,0,14356
18.08.2018 23:00:00,10055,466,127,4214,1127,183,15346
18.08.2018 22:00:00,10212,445,43,4531,883,972,16370
18.08.2018 21:00:00,10202,446,37,4813,1259,817,17067
18.08.2018 20:00:00,10192,443,40,4758,927,325,15956
18.08.2018 19:00:00,10198,445,68,4719,1185,323,16149
18.08.2018 18:00:00,10205,442,147,4733,1301,322,16624
18.08.2018 17:00:00,10189,449,222,4825,1178,323,16440
18.08.2018 16:00:00,10189,439,296,4841,1080,324,16415
18.08.2018 15:00:00,10204,446,426,4832,957,323,16486
18.08.2018 14:00:00,10221,448,445,4831,1071,324,16646
18.08.2018 13:00:00,10226,445,472,4764,1344,0,16462
18.08.2018 12:00:00,10229,445,451,4670,1419,0,16512
18.08.2018 11:00:00,10238,441,425,4538,1214,0,15945
18.08.2018 10:00:00,10246,429,366,4225,1126,0,15813
18.08.2018 09:00:00,10267,435,316,4217,740,0,15312
18.08.2018 08:00:00,10255,433,225,3915,213,0,14327
18.08.2018 07:00:00,10263,431,222,3542,194,0,13995
18.08.2018 06:00:00,10235,431,231,3897,400,0,13402
18.08.2018 05:00:00,10227,433,236,3928,351,0,13164
18.08.2018 04:00:00,10244,428,226,3909,437,0,13364
18.08.2018 03:00:00,10240,427,216,3880,479,0,13405
18.08.2018 02:00:00,10224,430,213,3983,605,0,13646
18.08.2018 01:00:00,10215,424,142,3748,797,0,14251
18.08.2018 00:00:00,10210,424,66,4850,165,0,14990
17.08.2018 23:00:00,10209,424,42,4755,639,0,15617
17.08.2018 22:00:00,10187,425,48,4638,1386,806,17019
17.08.2018 21:00:00,10170,431,72,4949,1343,1134,17764
17.08.2018 20:00:00,10175,432,86,4941,1077,515,16719
17.08.2018 19:00:00,10174,434,155,4876,1512,323,16971
17.08.2018 18:00:00,10187,432,266,5091,1466,323,17373
17.08.2018 17:00:00,10169,430,392,5068,1438,323,17384
17.08.2018 16:00:00,10179,434,518,5045,1458,325,17516
17.08.2018 15:00:00,10171,463,599,5014,1568,322,17657
17.08.2018 14:00:00,10200,467,551,4943,1588,323,17632
17.08.2018 13:00:00,10209,465,567,4952,1316,323,17431
17.08.2018 12:00:00,10214,465,575,4959,1279,324,17318
17.08.2018 11:00:00,10219,439,546,4967,1317,0,17032
17.08.2018 10:00:00,10232,459,394,4859,1484,0,17042
17.08.2018 09:00:00,10237,510,311,4697,1040,0,16465
17.08.2018 08:00:00,10233,514,231,4463,350,0,15311
17.08.2018 07:00:00,10222,524,233,3642,474,0,14687
17.08.2018 06:00:00,10226,546,219,3529,129,0,13861
17.08.2018 05:00:00,10238,551,191,3712,429,0,13348
17.08.2018 04:00:00,10216,516,177,3708,281,0,13137
17.08.2018 03:00:00,10217,546,163,3715,340,0,13293
17.08.2018 02:00:00,10209,551,99,3700,283,0,13468
17.08.2018 01:00:00,10205,549,70,3899,648,0,14155
17.08.2018 00:00:00,10180,521,60,4692,316,0,14782
16.08.2018 23:00:00,10200,546,15,4762,367,0,15534
16.08.2018 22:00:00,10182,548,28,5083,1068,644,17133
16.08.2018 21:00:00,10187,555,12,4813,1861,642,17544
16.08.2018 20:00:00,10176,552,22,4761,1297,323,16749
16.08.2018 19:00:00,10180,559,74,4773,1810,0,16951
16.08.2018 18:00:00,10192,559,175,4746,1862,0,17239
16.08.2018 17:00:00,10190,554,278,4790,1923,0,17269
16.08.2018 16:00:00,10200,558,375,4810,1406,325,17429
16.08.2018 15:00:00,10199,555,445,4481,1089,1128,17368
16.08.2018 14:00:00,10193,561,471,4474,1043,1135,17479
16.08.2018 13:00:00,10203,559,496,4483,1467,512,17317
16.08.2018 12:00:00,10226,560,516,4468,1608,321,17169
16.08.2018 11:00:00,10223,556,422,4432,1564,0,16826
16.08.2018 10:00:00,10229,561,377,4872,1137,0,16735
16.08.2018 09:00:00,10256,552,266,4706,907,0,16223
16.08.2018 08:00:00,10242,555,198,4478,207,0,15244
16.08.2018 07:00:00,10260,553,196,3611,469,0,14505
16.08.2018 06:00:00,10242,556,185,3756,63,0,13453
16.08.2018 05:00:00,10222,548,169,3803,262,0,13181
16.08.2018 04:00:00,10230,552,173,3829,279,0,13265
16.08.2018 03:00:00,10205,553,149,3819,63,0,13322
16.08.2018 02:00:00,10215,556,101,3778,273,0,13569
16.08.2018 01:00:00,10207,561,97,3870,256,0,13972
16.08.2018 00:00:00,10184,563,52,4720,217,0,14681
15.08.2018 23:00:00,10200,558,25,4770,434,0,15541
15.08.2018 22:00:00,10196,531,27,4851,1217,646,17075
15.08.2018 21:00:00,10204,513,21,4816,1920,645,17669
15.08.2018 20:00:00,10191,512,44,4663,1394,326,16784
15.08.2018 19:00:00,10176,507,112,4635,1845,0,16895
15.08.2018 18:00:00,10184,511,219,4668,1964,0,17346
15.08.2018 17:00:00,10197,510,366,4652,1723,320,17372
15.08.2018 16:00:00,10189,507,447,4690,1432,645,17444
15.08.2018 15:00:00,10206,505,548,4678,906,1131,17510
15.08.2018 14:00:00,10221,567,563,4522,934,1138,17576
15.08.2018 13:00:00,10208,566,531,4671,1213,510,17244
15.08.2018 12:00:00,10213,566,535,4878,1469,0,17128
15.08.2018 11:00:00,10192,568,481,4740,1335,0,16989
15.08.2018 10:00:00,10205,567,405,4659,1336,0,16771
15.08.2018 09:00:00,10201,559,290,4551,961,0,16219
15.08.2018 08:00:00,10219,570,209,4192,465,0,15243
15.08.2018 07:00:00,10218,569,112,3868,199,0,14413
15.08.2018 06:00:00,10199,566,104,3496,198,0,13535
15.08.2018 05:00:00,10192,568,92,3546,426,0,13088
15.08.2018 04:00:00,10170,566,70,3566,259,0,13002
15.08.2018 03:00:00,10154,569,43,3800,304,0,12998
15.08.2018 02:00:00,10164,563,22,3641,430,0,13299
15.08.2018 01:00:00,10141,563,12,3868,288,0,13652
15.08.2018 00:00:00,10134,567,19,4540,59,0,14548
14.08.2018 23:00:00,10125,564,14,4589,473,0,15316
14.08.2018 22:00:00,10095,565,15,4622,1380,643,16901
14.08.2018 21:00:00,10100,557,14,4623,1617,646,17314
14.08.2018 20:00:00,10090,561,31,4551,1397,0,16316
14.08.2018 19:00:00,10088,557,89,4563,1623,0,16573
14.08.2018 18:00:00,10101,554,226,4587,1775,0,16948
14.08.2018 17:00:00,10096,558,332,4523,1780,0,17032
14.08.2018 16:00:00,10111,560,427,4535,1271,642,17052
14.08.2018 15:00:00,10094,560,470,4522,1136,810,17138
14.08.2018 14:00:00,10125,559,512,4545,1067,814,17176
14.08.2018 13:00:00,10122,555,532,4516,1469,0,17030
14.08.2018 12:00:00,10140,552,513,4523,1410,0,16751
14.08.2018 11:00:00,10146,560,457,4773,1100,0,16714
14.08.2018 10:00:00,10150,560,364,4974,869,0,16555
14.08.2018 09:00:00,10189,558,275,4234,1425,0,16229
14.08.2018 08:00:00,10201,566,163,3845,789,0,15166
14.08.2018 07:00:00,10203,561,100,3451,335,0,14543
14.08.2018 06:00:00,10176,555,72,3113,210,0,13578
14.08.2018 05:00:00,10170,566,78,3162,497,0,13325
14.08.2018 04:00:00,10186,566,93,3670,90,0,13130
14.08.2018 03:00:00,10179,559,94,3675,210,0,13128
14.08.2018 02:00:00,10172,572,93,3634,215,0,13309
14.08.2018 00:00:00,10142,561,88,4717,63,0,14513
13.08.2018 23:00:00,10138,572,102,4420,378,0,15321
13.08.2018 22:00:00,10131,563,103,4644,698,1136,16850
13.08.2018 21:00:00,10143,559,104,4585,847,1463,17362
13.08.2018 20:00:00,10123,561,107,4576,964,324,16345
13.08.2018 19:00:00,10118,557,179,4608,1604,0,16868
13.08.2018 18:00:00,10120,560,313,4622,1663,0,17034
13.08.2018 17:00:00,10115,560,434,4812,1544,0,17068
13.08.2018 16:00:00,10108,561,488,4729,1421,323,17265
13.08.2018 15:00:00,10128,559,510,4533,1719,324,17238
13.08.2018 14:00:00,10131,552,550,4574,1487,649,17425
13.08.2018 13:00:00,10160,560,531,4491,1387,324,17199
13.08.2018 12:00:00,10147,558,481,4355,1796,0,17058
13.08.2018 11:00:00,10182,566,440,4151,1711,0,16697
13.08.2018 10:00:00,10189,558,396,3960,1580,0,16400
13.08.2018 09:00:00,10228,566,302,3837,1354,0,16065
13.08.2018 08:00:00,10213,559,176,3712,500,0,14990
13.08.2018 07:00:00,10221,567,145,3330,440,0,14321
13.08.2018 06:00:00,10214,562,108,2913,171,0,13286
13.08.2018 05:00:00,10199,562,93,2990,317,0,12797
13.08.2018 04:00:00,10199,563,98,2885,341,0,12687
13.08.2018 03:00:00,10175,563,118,3152,171,0,12795
13.08.2018 02:00:00,10189,555,109,3091,380,0,12934
13.08.2018 01:00:00,10194,545,109,2868,196,0,13244
13.08.2018 00:00:00,10186,552,135,2915,421,0,13999
12.08.2018 23:00:00,10178,553,104,2979,1005,137,14534
12.08.2018 22:00:00,10180,556,116,3009,1894,457,15840
12.08.2018 21:00:00,10176,567,103,2993,1596,971,16067
12.08.2018 20:00:00,10163,564,77,2968,874,972,15125
12.08.2018 19:00:00,10164,556,128,3004,1120,645,15291
12.08.2018 18:00:00,10155,565,257,3141,1319,321,15347
12.08.2018 17:00:00,10187,537,363,3271,1286,0,15237
12.08.2018 16:00:00,10175,552,440,3328,1037,0,15096
12.08.2018 15:00:00,10186,555,484,3344,900,0,15027
12.08.2018 14:00:00,10195,552,520,3352,1080,0,15241
12.08.2018 13:00:00,10219,556,513,3347,1085,0,15395
12.08.2018 12:00:00,10209,556,514,3125,1263,0,15131
12.08.2018 11:00:00,10215,556,456,2965,1050,0,14820
12.08.2018 10:00:00,10193,572,390,2961,872,0,14566
12.08.2018 09:00:00,10220,571,291,2875,397,0,14067
12.08.2018 08:00:00,10253,569,181,2722,86,0,13303
12.08.2018 07:00:00,10235,577,171,2916,215,0,13071
12.08.2018 06:00:00,10234,578,145,2884,313,0,12592
12.08.2018 05:00:00,10223,577,129,2878,306,0,12528
12.08.2018 04:00:00,10238,577,108,2849,365,0,12528
12.08.2018 03:00:00,10202,579,97,2709,218,0,12504
12.08.2018 02:00:00,10221,546,83,2685,373,0,12906
12.08.2018 01:00:00,10194,511,100,2930,273,0,13421
12.08.2018 00:00:00,10197,510,77,3351,590,0,14071
11.08.2018 23:00:00,10204,506,87,3457,1121,183,14774
11.08.2018 22:00:00,10207,507,100,3375,1298,1145,15902
11.08.2018 21:00:00,10195,508,97,3367,1672,1141,16244
11.08.2018 20:00:00,10194,537,106,3549,1251,323,15289
11.08.2018 19:00:00,10195,555,243,3546,1838,0,15729
11.08.2018 18:00:00,10192,550,348,3552,1800,0,15910
11.08.2018 17:00:00,10189,547,537,3545,1579,0,15835
11.08.2018 16:00:00,10210,548,619,3569,838,325,15854
11.08.2018 15:00:00,10193,538,673,3528,850,648,15695
11.08.2018 14:00:00,10199,546,702,3542,1165,323,15773
11.08.2018 13:00:00,10211,542,732,3540,1189,323,15829
11.08.2018 12:00:00,10224,542,708,3533,1524,0,15810
11.08.2018 11:00:00,10228,543,683,3599,1113,0,15546
11.08.2018 10:00:00,10234,534,591,3667,950,0,15431
11.08.2018 09:00:00,10237,535,377,3607,699,0,14808
11.08.2018 08:00:00,10246,542,250,3259,222,0,13861
11.08.2018 07:00:00,10250,542,208,3303,206,0,13573
11.08.2018 06:00:00,10238,540,201,3484,372,0,13083
11.08.2018 05:00:00,10225,535,168,3488,345,0,12859
11.08.2018 04:00:00,10231,535,158,3514,209,0,12758
11.08.2018 03:00:00,10198,542,174,3563,429,0,12925
11.08.2018 02:00:00,10226,543,176,3343,262,0,13211
11.08.2018 01:00:00,10209,545,178,3402,478,0,13780
11.08.2018 00:00:00,10205,542,178,3448,523,0,14316
10.08.2018 23:00:00,10194,540,89,3512,1360,0,15100
10.08.2018 22:00:00,10169,541,57,3504,2191,485,16416
10.08.2018 21:00:00,10191,535,47,3525,1931,1141,16890
10.08.2018 20:00:00,10169,541,62,3622,1294,841,15985
10.08.2018 19:00:00,10173,537,135,3883,2111,0,16271
10.08.2018 18:00:00,10149,541,275,3913,2172,0,16462
10.08.2018 17:00:00,10165,542,393,4719,1367,0,16505
10.08.2018 16:00:00,10170,547,488,4713,1020,322,16475
10.08.2018 15:00:00,10181,539,560,4755,943,324,16771
10.08.2018 14:00:00,10184,546,615,4707,690,647,16684
10.08.2018 13:00:00,10190,539,660,4691,887,326,16626
10.08.2018 12:00:00,10204,540,657,4666,1158,0,16597
10.08.2018 11:00:00,10216,537,603,4689,959,0,16288
10.08.2018 10:00:00,10236,533,494,4633,1035,0,16308
10.08.2018 09:00:00,10235,530,374,4300,1034,0,15830
10.08.2018 08:00:00,10261,533,279,4160,358,0,14913
10.08.2018 07:00:00,10264,531,261,3595,438,0,14475
10.08.2018 06:00:00,10248,526,258,3479,118,0,13568
10.08.2018 05:00:00,10239,536,245,3687,435,0,13062
10.08.2018 04:00:00,10225,530,261,3727,302,0,13044
10.08.2018 03:00:00,10214,530,271,3696,163,0,13188
10.08.2018 02:00:00,10205,534,252,3499,170,0,13364
10.08.2018 01:00:00,10206,530,256,3612,384,0,13808
10.08.2018 00:00:00,10192,538,262,4146,797,0,14588
09.08.2018 23:00:00,10171,538,253,4211,462,504,15324
09.08.2018 22:00:00,10166,536,192,4476,811,1145,16601
09.08.2018 21:00:00,10169,535,131,4383,1329,821,16777
09.08.2018 20:00:00,10159,530,65,4323,1238,325,15914
09.08.2018 19:00:00,10154,537,129,4385,1834,0,16344
09.08.2018 18:00:00,10149,535,258,4755,1560,0,16614
09.08.2018 17:00:00,10159,533,392,4668,1615,0,16620
09.08.2018 16:00:00,10167,539,503,4373,1468,325,16701
09.08.2018 15:00:00,10174,538,595,4375,1045,648,16595
09.08.2018 14:00:00,10169,538,655,4248,1543,324,16793
09.08.2018 13:00:00,10156,539,682,4195,1427,324,16632
09.08.2018 12:00:00,10189,536,631,4697,1106,0,16431
09.08.2018 11:00:00,10192,538,626,4704,1012,0,16284
09.08.2018 10:00:00,10200,546,495,4605,1123,0,16255
09.08.2018 09:00:00,10204,546,357,4509,833,0,15838
09.08.2018 08:00:00,10201,546,231,4223,432,0,14921
09.08.2018 07:00:00,10201,551,211,3792,267,0,14285
09.08.2018 06:00:00,10207,550,233,3639,256,0,13530
09.08.2018 05:00:00,10182,550,232,3900,352,0,13118
09.08.2018 04:00:00,10186,550,228,3934,537,0,13102
09.08.2018 03:00:00,10192,549,234,3847,62,0,13175
09.08.2018 02:00:00,10162,543,211,3904,258,0,13320
09.08.2018 01:00:00,10158,542,224,3874,289,0,13794
09.08.2018 00:00:00,10173,545,259,4634,254,0,14574
08.08.2018 23:00:00,10154,546,257,4461,746,0,15410
08.08.2018 22:00:00,10137,545,254,4777,1485,647,16890
08.08.2018 21:00:00,10114,548,210,4710,1444,648,17032
08.08.2018 20:00:00,10127,544,195,4738,1023,325,16182
08.08.2018 19:00:00,10101,545,248,4982,1605,0,16685
08.08.2018 18:00:00,10107,544,311,5081,1560,0,16876
08.08.2018 17:00:00,10127,546,383,5080,1769,0,17177
08.08.2018 16:00:00,10113,547,395,5129,1459,326,17201
08.08.2018 15:00:00,10107,541,481,5143,1081,514,17148
08.08.2018 14:00:00,10121,543,524,5166,613,1055,17180
08.08.2018 13:00:00,10085,546,525,5146,744,627,17047
08.08.2018 12:00:00,10093,545,518,5046,1511,0,16984
08.08.2018 11:00:00,10115,541,479,4884,1290,0,16643
08.08.2018 10:00:00,10120,546,389,4822,1366,0,16390
08.08.2018 09:00:00,10149,548,302,4739,1070,0,16198
08.08.2018 08:00:00,10144,548,173,4238,668,0,15030
08.08.2018 07:00:00,10146,549,163,3891,483,0,14458
08.08.2018 06:00:00,10149,547,172,3571,257,0,13490
08.08.2018 05:00:00,10151,546,150,3970,494,0,13054
08.08.2018 04:00:00,10135,547,167,4068,506,0,13117
08.08.2018 03:00:00,10139,548,181,3906,245,0,13154
08.08.2018 02:00:00,10130,548,214,4095,285,0,13389
08.08.2018 01:00:00,10119,543,191,4030,638,0,14006
08.08.2018 00:00:00,10100,542,199,4845,447,0,14653
07.08.2018 23:00:00,10087,540,133,5011,322,0,15667
07.08.2018 22:00:00,10076,539,65,5312,1333,646,17118
07.08.2018 21:00:00,10051,538,64,5266,1339,646,17325
07.08.2018 20:00:00,10036,533,78,5306,814,326,16270
07.08.2018 19:00:00,10025,536,102,5320,1503,0,16729
07.08.2018 18:00:00,9988,539,231,5290,1602,0,16944
07.08.2018 17:00:00,9995,540,328,5268,1504,0,17149
07.08.2018 16:00:00,9998,541,374,5275,1051,649,17119
07.08.2018 15:00:00,9968,539,377,5288,1019,832,17364
07.08.2018 14:00:00,9985,538,417,5220,892,1145,17436
07.08.2018 13:00:00,9997,538,456,5301,970,817,17215
07.08.2018 12:00:00,9974,542,436,5278,1592,0,17008
07.08.2018 11:00:00,9996,541,380,5257,1356,0,16755
07.08.2018 10:00:00,10024,533,329,5366,1356,0,16925
07.08.2018 09:00:00,9980,540,219,5345,1099,0,16277
07.08.2018 08:00:00,9992,534,114,4986,350,0,15204
07.08.2018 07:00:00,10004,539,72,4254,640,0,14770
07.08.2018 06:00:00,9961,538,40,4336,61,0,14011
07.08.2018 05:00:00,9950,545,32,4610,262,0,13343
07.08.2018 04:00:00,9959,546,12,4650,61,0,13317
07.08.2018 03:00:00,9923,541,21,4793,253,0,13461
07.08.2018 02:00:00,9928,539,34,4812,345,0,13779
07.08.2018 01:00:00,9894,538,47,4293,886,0,14108
07.08.2018 00:00:00,9855,536,75,5327,403,0,14867
06.08.2018 23:00:00,9859,532,41,5317,684,0,15521
06.08.2018 22:00:00,9850,530,59,5798,1766,0,17290
06.08.2018 21:00:00,9836,529,82,6130,1316,0,17234
06.08.2018 20:00:00,9832,529,58,6123,895,0,16653
06.08.2018 19:00:00,9822,530,87,6118,1310,0,17158
06.08.2018 18:00:00,9812,525,169,6122,1425,0,17217
06.08.2018 17:00:00,9799,526,300,6075,1578,0,17426
06.08.2018 16:00:00,9765,530,357,6090,1037,647,17677
06.08.2018 15:00:00,9741,537,437,6019,756,1128,17830
06.08.2018 14:00:00,9712,536,505,5949,1206,813,17787
06.08.2018 13:00:00,9717,538,481,5810,1717,191,17706
06.08.2018 12:00:00,9687,538,469,5730,2070,0,17728
06.08.2018 11:00:00,9670,540,431,5685,1836,0,17375
06.08.2018 10:00:00,9638,527,345,5088,2354,0,17201
06.08.2018 09:00:00,9628,509,237,4678,2215,0,16610
06.08.2018 08:00:00,9610,505,147,4571,1111,0,15291
06.08.2018 07:00:00,9581,506,70,4554,542,0,14452
06.08.2018 06:00:00,9545,504,40,4294,61,0,13354
